SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,PTS_L5,REB_L5,AST_L5,MIN_L5
2024-25,1641745,22400618,,OKC vs. UTA,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,Adam Flagler,1.8,0.0,0.0,5.4
2024-25,1641745,22400595,,OKC vs. BKN,W,7,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,1,2,0,-1,1,Adam Flagler,1.8,0.0,0.0,5.6
2024-25,1641745,22400583,,OKC @ DAL,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Adam Flagler,1.8,0.4,0.0,6.6
2024-25,1641745,22400574,,OKC vs. CLE,W,7,0,9,0.0,0,8,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,-12,1,Adam Flagler,0.4,0.4,0.0,5.4
2024-25,1641745,22400328,,OKC @ TOR,W,6,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,12,1,Adam Flagler,0.0,0.4,0.0,4.4
2024-25,1641745,22400055,,OKC vs. UTA,W,4,1,4,0.25,1,4,0.25,0,0,0.0,0,0,0,0,0,0,0,0,3,1,1,Adam Flagler,0.0,0.6,0.0,4.4
2024-25,1641745,22400285,,OKC @ SAC,W,3,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,Adam Flagler,0.6,0.6,0.0,4.8
2024-25,1641745,22400256,,OKC vs. POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Adam Flagler,0.6,0.4,0.0,4.0
2024-25,1641745,22400025,,OKC @ SAS,L,11,1,8,0.125,1,7,0.143,0,0,0.0,1,1,2,0,1,0,0,1,3,6,1,Adam Flagler,0.6,0.4,0.0,4.2
2024-25,1641745,22400018,,OKC vs. PHX,W,4,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-5,1,Adam Flagler,1.2,0.8,0.0,5.0
2024-25,1641745,22400221,,OKC vs. NOP,W,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-4,1,Adam Flagler,1.2,0.8,0.0,4.6
2024-25,1641745,22400125,,OKC vs. SAS,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3,1,Adam Flagler,1.2,0.8,0.0,4.4
2024-25,1641745,22400100,,OKC vs. ATL,W,2,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,3,1,Adam Flagler,1.2,0.6,0.0,4.0
2024-25,1641745,22400091,,OKC @ CHI,W,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,1,0,0,1,3,0,1,Adam Flagler,1.8,0.8,0.0,4.2
2024-25,1641745,22400075,,OKC @ DEN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Adam Flagler,1.8,0.4,0.0,2.6
2024-25,1641748,22401083,,MIL vs. ATL,L,11,0,2,0.0,0,1,0.0,1,2,0.5,2,1,3,1,1,0,0,0,1,7,1,Andre Jackson Jr.,3.0,1.4,1.0,10.6
2024-25,1641748,22401070,,MIL vs. NYK,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1,Andre Jackson Jr.,1.4,1.4,0.4,5.6
2024-25,1641748,22400996,,MIL @ LAL,W,7,1,1,1.0,0,0,0.0,1,2,0.5,1,1,2,1,2,0,0,0,3,4,1,Andre Jackson Jr.,0.2,1.4,0.4,4.2
2024-25,1641748,22400982,,MIL vs. OKC,L,5,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,0,0,1,2,2,2,1,Andre Jackson Jr.,0.8,1.2,0.4,4.4
2024-25,1641748,22400972,,MIL vs. IND,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,Andre Jackson Jr.,1.2,1.4,0.4,4.8
2024-25,1641748,22400955,,MIL vs. LAL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,1,Andre Jackson Jr.,1.2,1.4,0.4,4.6
2024-25,1641748,22400922,,MIL vs. CLE,L,3,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,0,7,1,Andre Jackson Jr.,1.0,1.0,0.2,2.8
2024-25,1641748,22400897,,MIL vs. DAL,W,9,3,7,0.429,2,3,0.667,0,0,0.0,0,1,1,0,1,0,1,0,8,-5,1,Andre Jackson Jr.,1.0,1.4,0.4,3.4
2024-25,1641748,22400831,,MIL @ HOU,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Andre Jackson Jr.,2.0,1.2,0.2,3.8
2024-25,1641748,22400817,,MIL vs. MIA,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,5,1,Andre Jackson Jr.,1.6,0.8,0.2,2.8
2024-25,1641748,22400799,,MIL @ WAS,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,Andre Jackson Jr.,1.6,1.0,0.4,3.2
2024-25,1641748,22400776,,MIL @ MIN,W,19,4,6,0.667,1,1,1.0,0,0,0.0,2,1,3,1,0,0,1,3,9,1,1,Andre Jackson Jr.,1.6,0.8,0.4,3.4
2024-25,1641748,22400760,,MIL vs. GSW,L,13,2,5,0.4,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,1,4,6,1,Andre Jackson Jr.,3.4,1.0,0.4,6.6
2024-25,1641748,22400754,,MIL vs. PHI,W,16,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,1,0,-8,1,Andre Jackson Jr.,2.6,1.0,0.6,7.4
2024-25,1641748,22400736,,MIL @ ATL,L,16,0,1,0.0,0,1,0.0,0,0,0.0,2,2,4,2,0,0,0,0,0,5,1,Andre Jackson Jr.,2.6,1.4,0.8,10.6
2024-25,1641748,22400717,,MIL @ CHA,W,16,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,7,1,Andre Jackson Jr.,2.6,2.0,1.0,13.4
2024-25,1641748,22400705,,MIL @ OKC,L,23,4,8,0.5,1,2,0.5,1,2,0.5,3,1,4,2,2,1,1,1,10,-34,1,Andre Jackson Jr.,3.0,2.2,1.2,16.0
2024-25,1641748,22400699,,MIL vs. MEM,L,14,2,4,0.5,1,2,0.5,0,0,0.0,1,3,4,1,0,0,1,3,5,3,1,Andre Jackson Jr.,3.2,2.4,1.4,16.8
2024-25,1641748,22400684,,MIL @ SAS,L,15,3,7,0.429,1,2,0.5,0,1,0.0,1,3,4,0,1,1,1,1,7,-22,1,Andre Jackson Jr.,3.4,3.0,1.4,17.0
2024-25,1641748,22400662,,MIL @ POR,L,26,3,3,1.0,1,1,1.0,2,2,1.0,2,5,7,5,1,0,3,2,9,-16,1,Andre Jackson Jr.,4.8,3.4,1.2,16.8
2024-25,1641748,22400658,,MIL @ UTA,W,26,3,3,1.0,0,0,0.0,0,0,0.0,2,3,5,2,2,0,1,4,6,9,1,Andre Jackson Jr.,6.6,4.0,1.8,18.8
2024-25,1641748,22400646,,MIL @ LAC,L,11,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,2,4,-2,1,Andre Jackson Jr.,7.4,4.8,2.0,20.8
2024-25,1641748,22400624,,MIL vs. MIA,W,14,1,3,0.333,1,2,0.5,0,0,0.0,2,2,4,1,0,0,0,1,3,-8,1,Andre Jackson Jr.,6.2,4.4,1.8,18.4
2024-25,1641748,22400594,,MIL vs. PHI,W,20,4,5,0.8,1,2,0.5,0,0,0.0,0,3,3,2,1,0,0,2,9,3,1,Andre Jackson Jr.,5.8,4.4,1.8,18.4
2024-25,1641748,22400564,,MIL vs. ORL,W,15,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,2,1,0,2,1,0,2,1,Andre Jackson Jr.,6.2,4.2,2.2,19.4
2024-25,1641748,22400558,,MIL vs. SAC,W,14,1,2,0.5,0,1,0.0,0,0,0.0,2,1,3,0,0,0,0,3,2,-5,1,Andre Jackson Jr.,4.4,3.4,1.6,17.2
2024-25,1641748,22400539,,MIL @ NYK,L,11,4,5,0.8,1,1,1.0,0,0,0.0,3,0,3,0,0,1,0,3,9,-19,1,Andre Jackson Jr.,3.6,3.0,1.2,14.8
2024-25,1641748,22400526,,MIL @ ORL,W,13,0,1,0.0,0,1,0.0,0,0,0.0,2,3,5,1,0,0,1,2,0,-7,1,Andre Jackson Jr.,4.6,3.2,1.0,14.8
2024-25,1641748,22400516,,MIL vs. SAS,W,11,0,1,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0,-10,1,Andre Jackson Jr.,4.0,3.4,1.0,14.6
2024-25,1641748,22400497,,MIL @ TOR,W,16,2,3,0.667,1,2,0.5,0,0,0.0,3,1,4,3,0,3,2,1,5,9,1,Andre Jackson Jr.,2.2,3.2,0.6,12.8
2024-25,1641748,22400483,,MIL vs. POR,L,14,3,4,0.75,0,0,0.0,0,0,0.0,2,1,3,4,2,0,0,1,6,-4,1,Andre Jackson Jr.,3.2,3.4,0.8,13.0
2024-25,1641748,22400465,,MIL vs. BKN,L,14,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,2,2,0,1,Andre Jackson Jr.,4.0,3.4,1.6,13.0
2024-25,1641748,22400450,,MIL @ IND,W,12,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,3,4,-6,1,Andre Jackson Jr.,2.6,3.2,1.6,13.6
2024-25,1641748,22400430,,MIL @ CHI,L,23,0,3,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,-2,1,Andre Jackson Jr.,3.4,2.6,1.4,13.4
2024-25,1641748,22400415,,MIL vs. BKN,L,23,3,5,0.6,0,0,0.0,2,3,0.667,1,2,3,2,0,0,1,1,8,0,1,Andre Jackson Jr.,3.4,2.4,1.6,15.8
2024-25,1641748,22400398,,MIL @ CHI,W,23,1,2,0.5,1,1,1.0,1,2,0.5,1,4,5,1,0,0,0,1,4,3,1,Andre Jackson Jr.,4.0,2.2,1.4,17.2
2024-25,1641748,22400382,,MIL vs. WAS,W,18,2,5,0.4,1,3,0.333,0,0,0.0,4,3,7,5,0,0,1,4,5,16,1,Andre Jackson Jr.,3.6,2.6,0.8,19.0
2024-25,1641748,22400374,,MIL @ CLE,L,15,0,5,0.0,0,4,0.0,0,0,0.0,1,1,2,1,0,0,1,0,0,-16,1,Andre Jackson Jr.,4.2,3.6,1.8,19.8
2024-25,1641748,22401229,,MIL vs. ATL,W,25,2,4,0.5,1,1,1.0,0,0,0.0,3,4,7,4,2,0,1,4,5,1,1,Andre Jackson Jr.,3.4,3.6,2.0,20.4
2024-25,1641748,22401201,,MIL vs. ORL,W,8,2,4,0.5,1,3,0.333,0,0,0.0,1,1,2,0,0,0,0,2,5,-9,1,Andre Jackson Jr.,4.4,4.8,2.6,20.8
2024-25,1641748,22400348,,MIL @ BKN,W,21,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,2,2,1,0,4,6,3,1,Andre Jackson Jr.,3.8,4.6,2.2,17.8
2024-25,1641748,22400335,,MIL @ BOS,L,12,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,1,0,2,2,2,-8,1,Andre Jackson Jr.,4.2,3.6,2.4,17.4
2024-25,1641748,22400323,,MIL vs. ATL,L,11,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,0,0,0,2,3,2,0,1,Andre Jackson Jr.,3.6,2.4,1.6,16.2
2024-25,1641748,22400052,,MIL @ DET,W,19,3,6,0.5,2,4,0.5,0,0,0.0,0,0,0,1,1,0,0,2,8,3,1,Andre Jackson Jr.,4.0,2.2,1.4,15.4
2024-25,1641748,22400302,,MIL vs. WAS,W,26,1,7,0.143,0,3,0.0,0,0,0.0,3,6,9,0,0,0,3,3,2,3,1,Andre Jackson Jr.,4.6,0.8,0.8,14.2
2024-25,1641748,22400036,,MIL @ MIA,W,26,3,4,0.75,0,1,0.0,0,0,0.0,0,9,9,1,1,1,2,3,6,11,1,Andre Jackson Jr.,4.0,2.2,0.8,17.8
2024-25,1641748,22400268,,MIL vs. CHA,W,21,2,4,0.5,1,1,1.0,0,0,0.0,3,3,6,4,0,0,0,0,5,-5,1,Andre Jackson Jr.,4.0,4.0,0.6,18.8
2024-25,1641748,22400029,,MIL vs. IND,W,20,0,5,0.0,0,1,0.0,0,0,0.0,2,4,6,1,2,1,2,3,0,18,1,Andre Jackson Jr.,4.6,5.0,1.2,20.6
2024-25,1641748,22400253,,MIL vs. CHI,W,14,0,2,0.0,0,1,0.0,0,0,0.0,3,1,4,1,0,0,2,3,0,5,1,Andre Jackson Jr.,4.2,6.0,1.4,22.4
2024-25,1641748,22400248,,MIL vs. HOU,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-8,1,Andre Jackson Jr.,2.6,6.8,1.4,21.4
2024-25,1641748,22400229,,MIL @ CHA,L,33,4,6,0.667,4,5,0.8,2,2,1.0,0,2,2,1,0,0,3,4,14,-8,1,Andre Jackson Jr.,2.2,5.2,1.4,17.2
2024-25,1641748,22400223,,MIL vs. DET,W,31,2,4,0.5,0,1,0.0,0,0,0.0,0,2,2,2,1,0,1,4,4,23,1,Andre Jackson Jr.,3.8,3.8,1.4,18.6
2024-25,1641748,22400005,,MIL vs. TOR,W,18,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,2,1,1,2,3,2,18,1,Andre Jackson Jr.,3.6,3.0,1.0,20.6
2024-25,1641748,22400202,,MIL vs. BOS,L,23,0,3,0.0,0,2,0.0,1,2,0.5,1,2,3,2,0,0,3,3,1,-4,1,Andre Jackson Jr.,4.0,2.2,1.2,20.2
2024-25,1641748,22400189,,MIL @ NYK,L,18,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,1,0,1,1,1,3,-22,1,Andre Jackson Jr.,4.2,2.0,1.4,22.0
2024-25,1641748,22400182,,MIL vs. UTA,W,28,3,4,0.75,1,1,1.0,0,0,0.0,0,3,3,4,4,0,0,4,7,19,1,Andre Jackson Jr.,4.8,1.8,1.6,24.6
2024-25,1641748,22400154,,MIL @ CLE,L,25,2,7,0.286,2,5,0.4,1,2,0.5,1,6,7,2,0,1,2,0,7,7,1,Andre Jackson Jr.,3.4,2.0,2.2,23.6
2024-25,1641748,22400145,,MIL vs. CLE,L,15,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,1,0,0,3,3,3,-8,1,Andre Jackson Jr.,4.0,3.0,2.2,22.4
2024-25,1641748,22400128,,MIL @ MEM,L,19,1,2,0.5,0,1,0.0,0,2,0.0,1,4,5,1,2,1,2,5,2,8,1,Andre Jackson Jr.,4.2,2.8,2.0,21.8
2024-25,1641748,22400104,,MIL @ BOS,L,9,2,3,0.667,0,1,0.0,0,0,0.0,1,2,3,2,0,0,1,4,4,4,1,Andre Jackson Jr.,4.4,3.2,1.8,21.0
2024-25,1641748,22400098,,MIL @ BKN,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,2,0,0,1,0,4,1,Andre Jackson Jr.,4.6,3.8,2.0,19.2
2024-25,1641748,22400066,,MIL @ PHI,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Andre Jackson Jr.,3.2,3.2,1.4,14.2
2025-26,1641748,22500428,,MIL @ MEM,L,3,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,1,1,3,-2,1,Andre Jackson Jr.,1.8,1.8,1.0,9.4
2025-26,1641748,22500413,,MIL @ IND,W,1,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,2,1,Andre Jackson Jr.,1.8,1.6,0.8,7.0
2025-26,1641748,22501219,,MIL @ BKN,L,15,1,6,0.167,0,5,0.0,0,0,0.0,0,2,2,1,0,0,0,1,2,-16,1,Andre Jackson Jr.,1.8,0.6,0.6,3.4
2025-26,1641748,22501206,,MIL vs. BOS,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,Andre Jackson Jr.,1.4,0.4,0.4,4.6
2025-26,1641748,22500353,,MIL @ DET,L,12,1,1,1.0,0,0,0.0,2,2,1.0,2,1,3,2,1,1,1,2,4,9,1,Andre Jackson Jr.,1.4,0.4,0.2,4.4
2025-26,1641748,22500348,,MIL vs. PHI,L,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,Andre Jackson Jr.,2.2,1.0,0.6,6.6
2025-26,1641748,22500297,,MIL vs. BKN,W,5,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,-4,1,Andre Jackson Jr.,1.6,1.0,0.6,6.2
2025-26,1641748,22500288,,MIL vs. POR,L,7,1,5,0.2,1,4,0.25,0,0,0.0,0,0,0,2,0,0,0,3,3,-2,1,Andre Jackson Jr.,1.6,1.2,0.8,7.0
2025-26,1641748,22500272,,MIL vs. DET,L,29,2,6,0.333,1,3,0.333,1,2,0.5,2,2,4,5,2,0,2,3,6,-3,1,Andre Jackson Jr.,1.8,0.8,1.0,5.4
2025-26,1641748,22500231,,MIL vs. LAL,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,2,1,0,-2,1,Andre Jackson Jr.,3.0,1.6,2.0,10.8
2025-26,1641748,22500043,,MIL vs. CHA,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Andre Jackson Jr.,2.2,1.0,1.8,9.2
2025-26,1641748,22500213,,MIL @ CHA,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,3,0,1,0,2,0,9,1,Andre Jackson Jr.,2.2,1.0,1.8,9.0
2025-26,1641748,22500165,,MIL @ TOR,L,6,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,2,1,0,0,0,0,-6,1,Andre Jackson Jr.,1.8,1.0,2.2,9.2
2025-26,1641748,22500107,,MIL @ CLE,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,2,1,Andre Jackson Jr.,1.2,1.2,2.2,9.0
2025-26,1641748,22500086,,MIL vs. WAS,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Andre Jackson Jr.,0.0,0.4,1.2,4.2
2024-25,1641752,22400680,,DET vs. DAL,W,2,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Bobi Klintman,3.0,1.0,1.2,7.0
2024-25,1641752,22400664,,DET @ IND,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,4,1,Bobi Klintman,0.0,0.4,0.0,2.8
2024-25,1641752,22400513,,DET @ BKN,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,2,0,-7,1,Bobi Klintman,0.0,0.4,0.2,2.8
2025-26,1641752,22500041,,DET vs. PHI,W,5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,-9,1,Bobi Klintman,0.0,0.6,0.2,3.0
2025-26,1641752,22500214,,DET vs. CHI,W,14,2,7,0.286,2,6,0.333,0,0,0.0,0,6,6,1,0,0,2,3,6,-11,1,Bobi Klintman,0.4,0.4,0.2,3.2
2025-26,1641752,22500199,,DET vs. WAS,W,7,1,4,0.25,1,2,0.5,0,0,0.0,2,0,2,2,0,0,1,1,3,-5,1,Bobi Klintman,1.6,1.6,0.4,5.4
2025-26,1641752,22500195,,DET @ PHI,W,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-11,1,Bobi Klintman,2.2,2.0,0.8,6.4
2025-26,1641752,22500031,,DET @ BKN,W,15,2,6,0.333,0,3,0.0,0,2,0.0,2,3,5,1,0,0,1,2,4,8,1,Bobi Klintman,2.2,2.0,0.6,7.2
2025-26,1641752,22500007,,DET vs. CLE,L,7,1,2,0.5,0,0,0.0,0,1,0.0,1,2,3,0,2,0,0,0,2,12,1,Bobi Klintman,3.0,2.6,0.8,9.4
2024-25,1641779,22400402,,PHX @ DEN,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-5,1,Jalen Bridges,1.6,0.2,0.0,3.0
2024-25,1641779,22400018,,PHX @ OKC,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,8,1,Jalen Bridges,1.2,0.4,0.0,3.4
2024-25,1641779,22400227,,PHX @ SAC,L,6,0,2,0.0,0,2,0.0,1,2,0.5,0,1,1,0,0,0,1,0,1,-3,1,Jalen Bridges,0.6,0.4,0.0,4.2
2024-25,1641787,22401113,,BKN vs. MIN,L,30,6,11,0.545,1,4,0.25,0,0,0.0,1,7,8,3,1,0,1,2,13,-11,1,Tosan Evbuomwan,10.4,4.8,3.2,23.8
2024-25,1641787,22401068,,BKN vs. LAC,L,15,1,3,0.333,1,2,0.5,1,2,0.5,1,2,3,3,0,0,0,0,4,6,1,Tosan Evbuomwan,12.6,5.6,2.8,25.8
2024-25,1641787,22400840,,BKN vs. OKC,L,15,2,8,0.25,1,4,0.25,4,4,1.0,1,2,3,0,0,0,0,1,9,-20,1,Tosan Evbuomwan,12.0,5.6,2.8,24.4
2024-25,1641787,22400772,,BKN vs. PHI,W,17,1,6,0.167,0,2,0.0,0,0,0.0,2,0,2,2,1,0,0,1,2,5,1,Tosan Evbuomwan,10.2,5.0,2.2,21.8
2024-25,1641787,22400758,,BKN vs. CHA,W,26,2,7,0.286,1,4,0.25,2,2,1.0,2,4,6,1,3,0,1,2,7,0,1,Tosan Evbuomwan,8.0,4.6,2.2,20.4
2024-25,1641787,22400737,,BKN vs. MIA,W,20,1,6,0.167,0,2,0.0,3,4,0.75,1,2,3,2,0,2,0,1,5,14,1,Tosan Evbuomwan,7.0,4.4,1.8,20.6
2024-25,1641787,22400720,,BKN vs. WAS,L,27,6,11,0.545,1,3,0.333,2,4,0.5,1,4,5,1,0,1,0,3,15,-8,1,Tosan Evbuomwan,5.4,3.4,1.6,18.6
2024-25,1641787,22400711,,BKN vs. HOU,W,28,7,11,0.636,0,1,0.0,0,0,0.0,1,3,4,4,2,0,2,4,14,7,1,Tosan Evbuomwan,7.6,3.8,1.2,21.0
2024-25,1641787,22400689,,BKN @ HOU,W,27,3,6,0.5,1,1,1.0,0,0,0.0,1,1,2,4,0,0,0,1,7,-4,1,Tosan Evbuomwan,8.6,4.0,2.0,23.6
2024-25,1641787,22400663,,BKN @ CHA,W,30,4,8,0.5,3,5,0.6,3,4,0.75,0,4,4,1,1,0,1,2,14,22,1,Tosan Evbuomwan,9.6,4.0,2.4,25.6
2024-25,1641787,22400651,,BKN vs. SAC,L,29,5,10,0.5,1,1,1.0,4,4,1.0,3,5,8,2,2,0,5,1,15,10,1,Tosan Evbuomwan,11.0,3.6,2.4,26.4
2024-25,1641787,22400636,,BKN vs. MIA,L,21,0,4,0.0,0,1,0.0,2,2,1.0,0,1,1,1,1,0,2,1,2,-3,1,Tosan Evbuomwan,13.0,4.6,2.4,28.2
2024-25,1641787,22400613,,BKN vs. PHX,L,26,2,15,0.133,0,5,0.0,2,2,1.0,1,2,3,2,2,0,3,1,6,-9,1,Tosan Evbuomwan,10.4,3.8,2.4,27.0
2024-25,1641787,22400606,,BKN vs. NYK,L,20,1,6,0.167,0,2,0.0,3,3,1.0,2,4,6,1,0,0,1,2,5,1,1,Tosan Evbuomwan,8.8,3.6,2.0,26.6
2024-25,1641787,22400595,,BKN @ OKC,L,21,4,7,0.571,1,3,0.333,0,1,0.0,0,4,4,2,0,1,2,2,9,-9,1,Tosan Evbuomwan,8.4,4.4,1.4,25.2
2024-25,1641787,22400585,,BKN @ LAL,L,27,6,10,0.6,1,4,0.25,2,2,1.0,3,3,6,2,1,0,2,2,15,-3,1,Tosan Evbuomwan,7.4,4.4,1.6,23.4
2024-25,1641787,22400571,,BKN @ LAC,L,29,3,8,0.375,0,1,0.0,1,1,1.0,1,2,3,2,1,0,4,3,7,-24,1,Tosan Evbuomwan,7.4,4.0,1.6,23.0
2024-25,1641787,22400560,,BKN @ POR,W,18,4,6,0.667,1,2,0.5,1,2,0.5,1,3,4,1,0,0,0,3,10,10,1,Tosan Evbuomwan,8.4,4.4,1.8,24.6
2024-25,1641787,22400546,,BKN @ UTA,L,24,7,8,0.875,2,3,0.667,6,9,0.667,1,4,5,1,0,0,2,2,22,-2,1,Tosan Evbuomwan,9.2,4.6,1.6,23.0
2024-25,1641787,22400531,,BKN @ DEN,L,22,4,9,0.444,2,5,0.4,0,0,0.0,1,1,2,1,1,1,2,2,10,8,1,Tosan Evbuomwan,12.6,4.4,1.6,23.8
2024-25,1641787,22400513,,BKN vs. DET,L,29,4,7,0.571,0,1,0.0,5,5,1.0,3,4,7,1,1,0,1,0,13,-7,1,Tosan Evbuomwan,12.8,4.0,1.4,24.0
2024-25,1641787,22400495,,BKN vs. IND,L,24,4,7,0.571,0,1,0.0,0,2,0.0,0,6,6,1,0,1,2,2,8,2,1,Tosan Evbuomwan,12.4,4.2,1.2,24.4
2024-25,1641787,22400478,,BKN vs. PHI,L,21,1,4,0.25,1,4,0.25,0,2,0.0,0,1,1,1,0,1,1,3,3,-11,1,Tosan Evbuomwan,12.6,4.8,1.0,23.4
2025-26,1641787,22500416,,NYK @ MIN,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Tosan Evbuomwan,11.2,4.2,1.0,24.0
2025-26,1641787,22501202,,NYK @ TOR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1,Tosan Evbuomwan,6.8,3.2,0.8,19.4
2025-26,1641787,22500357,,NYK vs. ORL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1,Tosan Evbuomwan,4.8,2.8,0.6,15.2
2025-26,1641787,22500303,,NYK vs. TOR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,2,1,Tosan Evbuomwan,2.2,1.4,0.4,9.6
2025-26,1641787,22500285,,NYK @ BKN,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5,1,Tosan Evbuomwan,0.6,0.4,0.2,5.2
2024-25,1641789,22400425,,DAL @ PHX,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Jazian Gortman,1.6,0.4,0.6,4.2
2024-25,1641789,22400401,,DAL vs. POR,W,9,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,1,0,0,2,3,-6,1,Jazian Gortman,1.6,0.4,0.6,4.0
2024-25,1641789,22400385,,DAL vs. LAC,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Jazian Gortman,1.6,0.6,0.6,5.0
2024-25,1641789,22400368,,DAL vs. LAC,L,11,2,6,0.333,0,1,0.0,1,2,0.5,0,1,1,2,0,0,1,1,5,-6,1,Jazian Gortman,1.6,0.6,0.6,4.8
